generated_at_utc,raw_source_file,station_id,station_name,latitude,longitude,source,raw_headers,raw_row_count,cleaned_15min_row_count,hourly_row_count,earliest_timestamp_utc,latest_timestamp_utc,timestamp_interpretation,source_timezone_assumption,utc_conversion_note,invalid_timestamp_count,duplicate_timestamp_count,numeric_conversion_failures,negative_value_rejections,plausibility_flag_counts,expected_15min_intervals,observed_15min_intervals,missingness_15min_percent,missingness_hourly_percent,hours_excluded_for_insufficient_pm25,min_pm25_observations_per_hour,longest_continuous_pm25_run_hours,pm25_gaps_longer_than_24h,rainfall_treatment,dataset_suitability_classification,recommendation,limitation
2026-07-07T15:59:11.692425+00:00,E:\1ETAI\data\raw\cpcb\rvce_mailasandra_bengaluru_kspcb_15m.csv,cpcb_rvce_mailasandra,RVCE-Mailasandra,12.9214,77.5025,KSPCB,"[""Timestamp"", ""PM2.5 (µg/m³)"", ""PM10 (µg/m³)"", ""NO (µg/m³)"", ""NO2 (µg/m³)"", ""NOx (ppb)"", ""NH3 (µg/m³)"", ""SO2 (µg/m³)"", ""CO (mg/m³)"", ""Ozone (µg/m³)"", ""Benzene (µg/m³)"", ""Toluene (µg/m³)"", ""Xylene (µg/m³)"", ""O Xylene (µg/m³)"", ""Eth-Benzene (µg/m³)"", ""MP-Xylene (µg/m³)"", ""AT (°C)"", ""RH (%)"", ""WS (m/s)"", ""WD (deg)"", ""RF (mm)"", ""TOT-RF (mm)"", ""SR (W/mt2)"", ""BP (mmHg)"", ""VWS (m/s)""]",35040,35040,8761,2024-12-31T18:30:00+00:00,2025-12-31T18:15:00+00:00,Raw timestamps are timezone-naive station readings. They are localized to Asia/Kolkata and converted to UTC.,Asia/Kolkata,Naive timestamps -> localize(Asia/Kolkata) -> tz_convert(UTC). Invalid or ambiguous local timestamps are set to null.,0,0,"{""pm25"": 0, ""pm10"": 0, ""no2"": 0, ""temperature_c"": 0, ""relative_humidity"": 0, ""wind_speed_mps"": 0, ""rainfall_mm"": 0, ""latitude"": 0, ""longitude"": 0}",{},"{""pm25"": 0, ""pm10"": 0, ""no2"": 0, ""relative_humidity"": 0, ""temperature_c"": 0, ""wind_speed_mps"": 0, ""rainfall_mm"": 0}",35040,35040,"{""pm25"": 32.32, ""pm10"": 40.27, ""no2"": 15.45, ""temperature_c"": 7.82, ""relative_humidity"": 16.74, ""wind_speed_mps"": 7.82, ""rainfall_mm"": 7.79}","{""pm25"": 31.05, ""pm10"": 36.67, ""no2"": 13.07, ""temperature_c"": 5.96, ""relative_humidity"": 14.56, ""wind_speed_mps"": 5.97, ""rainfall_mm"": 0.0}",2720,2,315,16,RF appears to represent interval rainfall; hourly rainfall uses sum of valid 15-minute RF values.,Usable with caveats,"The station has enough PM2.5 history for pipeline validation, but gaps or missing auxiliary sensors should be interpreted cautiously.",One station validates the real-data pipeline; it does not yet prove citywide generalization.
