Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-20 13:30:00,NA,92.25,1.64,16.46,18.10,NA,12.22,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 13:45:00,NA,92.25,1.99,17.13,19.11,NA,12.47,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 14:00:00,NA,89.04,1.68,17.56,19.24,NA,9.97,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 14:15:00,NA,82.29,1.44,16.46,17.90,NA,9.48,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 14:30:00,NA,82.29,1.63,15.94,17.57,NA,8.16,0.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 14:45:00,NA,82.29,1.52,16.54,18.06,NA,5.74,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 15:00:00,NA,78.23,1.49,16.26,17.74,NA,4.46,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 15:15:00,NA,69.70,1.36,16.01,17.37,NA,11.80,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 15:30:00,NA,69.70,1.44,16.15,17.59,NA,10.20,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 15:45:00,NA,69.70,1.64,16.77,18.41,NA,9.14,1.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 16:00:00,NA,78.99,1.38,16.38,17.77,NA,8.47,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 16:15:00,NA,98.51,1.24,15.96,17.20,NA,8.37,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 16:30:00,NA,98.51,1.10,16.01,17.12,NA,8.91,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 16:45:00,NA,98.51,1.14,15.96,17.11,NA,8.16,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 17:00:00,NA,95.34,1.04,15.80,16.85,NA,7.35,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 17:15:00,NA,88.67,1.00,16.21,17.21,NA,10.30,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 17:30:00,NA,88.67,1.08,16.19,17.27,NA,10.43,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 17:45:00,NA,88.67,0.95,15.83,16.77,NA,9.34,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 18:00:00,NA,89.74,1.06,15.88,16.93,NA,8.75,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 18:15:00,NA,92.01,0.89,15.49,16.38,NA,11.26,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 18:30:00,NA,92.01,1.14,16.00,17.14,NA,11.45,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 18:45:00,NA,92.01,1.16,15.92,17.08,NA,10.95,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 19:00:00,NA,102.78,1.07,15.92,16.99,NA,11.42,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 19:15:00,NA,125.44,1.05,15.92,16.97,NA,11.72,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 19:30:00,NA,125.44,1.20,15.91,17.10,NA,12.40,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 19:45:00,NA,125.44,0.99,15.75,16.74,NA,12.27,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 20:00:00,NA,135.24,1.10,16.00,17.10,NA,12.16,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 20:15:00,NA,155.86,1.06,16.05,17.11,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 20:30:00,NA,155.86,0.90,15.91,16.81,NA,10.94,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 20:45:00,NA,155.86,0.98,15.92,16.91,NA,11.52,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 21:00:00,NA,148.91,0.98,15.96,16.94,NA,11.83,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 21:15:00,NA,134.28,0.97,15.80,16.77,NA,9.71,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 21:30:00,NA,134.28,1.03,16.04,17.08,NA,10.28,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 21:45:00,NA,134.28,0.88,15.74,16.62,NA,9.99,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 22:00:00,NA,129.06,1.05,15.78,16.83,NA,9.79,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 22:15:00,NA,118.08,1.20,16.09,17.29,NA,10.65,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 22:30:00,NA,118.08,1.06,15.75,16.81,NA,10.41,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 22:45:00,NA,118.08,0.86,15.71,16.57,NA,10.36,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 23:00:00,NA,122.86,0.86,15.56,16.43,NA,10.35,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 23:15:00,NA,132.90,1.13,16.08,17.21,NA,9.43,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 23:30:00,NA,132.90,1.15,15.87,17.02,NA,10.64,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20 23:45:00,NA,132.90,1.18,15.89,17.07,NA,10.66,0.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 00:00:00,NA,126.34,1.12,15.69,16.80,NA,10.64,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 00:15:00,NA,112.54,1.04,15.71,16.76,NA,10.68,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 00:30:00,NA,112.54,1.07,15.82,16.89,NA,11.05,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 00:45:00,NA,112.54,0.96,15.82,16.78,NA,11.03,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 01:00:00,NA,114.76,1.06,15.77,16.83,NA,10.97,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 01:15:00,NA,118.59,1.16,15.83,16.99,NA,11.62,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 01:30:00,NA,118.59,0.89,15.98,16.87,NA,11.61,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 01:45:00,NA,118.59,1.06,16.02,17.08,NA,11.50,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 02:00:00,NA,106.95,1.09,15.91,16.99,NA,11.49,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 02:15:00,NA,86.85,1.14,15.65,16.78,NA,10.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 02:30:00,NA,86.85,1.20,15.70,16.91,NA,12.01,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 02:45:00,NA,86.85,1.18,15.77,16.95,NA,12.20,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 03:00:00,NA,92.80,1.04,15.75,16.79,NA,12.03,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 03:15:00,NA,103.07,0.97,15.49,16.46,NA,11.13,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 03:30:00,NA,103.07,1.13,15.63,16.76,NA,12.31,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 03:45:00,NA,103.07,1.07,15.70,16.77,NA,12.20,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 04:00:00,NA,95.61,0.97,15.93,16.90,NA,10.34,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 04:15:00,NA,82.74,0.89,15.82,16.71,NA,9.33,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 04:30:00,NA,82.74,0.90,15.99,16.90,NA,7.95,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 04:45:00,NA,82.74,1.06,16.17,17.22,NA,5.31,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 05:00:00,NA,87.75,0.77,16.26,17.02,NA,4.43,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 05:15:00,NA,97.26,0.71,16.20,16.91,NA,12.55,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 05:30:00,NA,97.26,0.62,16.22,16.84,NA,11.88,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 05:45:00,NA,97.26,0.64,16.29,16.93,NA,11.21,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 06:00:00,NA,102.54,0.60,16.32,16.92,NA,10.87,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 06:15:00,NA,111.66,0.46,16.29,16.75,NA,11.73,0.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 06:30:00,NA,111.66,0.41,15.95,16.36,NA,12.09,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 06:45:00,NA,111.66,0.47,16.16,16.62,NA,11.37,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 07:00:00,NA,108.35,0.52,16.46,16.99,NA,10.67,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 07:15:00,NA,102.65,0.57,16.53,17.10,NA,11.14,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 07:30:00,NA,102.65,0.74,16.63,17.37,NA,10.25,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 07:45:00,NA,102.65,0.66,16.52,17.18,NA,9.87,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 08:00:00,NA,106.18,0.69,16.40,17.10,NA,9.61,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 08:15:00,NA,112.27,0.74,16.49,17.22,NA,9.82,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 08:30:00,NA,112.27,0.82,16.42,17.23,NA,10.37,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 08:45:00,NA,112.27,0.65,16.24,16.89,NA,10.80,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 09:00:00,NA,116.88,0.67,16.20,16.87,NA,11.19,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 09:15:00,NA,124.84,0.79,16.18,16.96,NA,10.73,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 09:30:00,NA,124.84,0.84,16.13,16.97,NA,11.46,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 09:45:00,NA,124.84,0.87,15.92,16.80,NA,12.55,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 10:00:00,NA,120.43,0.95,15.77,16.71,NA,13.18,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 10:15:00,NA,112.80,0.81,16.02,16.84,NA,11.17,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 10:30:00,NA,112.80,1.73,17.04,18.77,NA,11.97,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 10:45:00,NA,112.80,1.19,16.36,17.56,NA,13.68,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 11:00:00,NA,108.82,1.06,15.76,16.73,NA,17.36,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 11:15:00,NA,101.95,1.94,16.76,18.47,NA,12.09,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 11:30:00,NA,101.95,1.42,16.13,17.55,NA,13.65,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 11:45:00,NA,101.95,1.11,15.93,17.04,NA,14.39,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 12:00:00,NA,97.12,1.09,16.06,17.15,NA,14.37,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 12:15:00,NA,88.78,1.16,15.97,17.13,NA,10.56,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 12:30:00,NA,88.78,1.37,16.14,17.51,NA,12.48,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 12:45:00,NA,88.78,1.26,15.73,16.99,NA,12.67,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 13:00:00,NA,88.70,1.29,15.62,16.91,NA,12.84,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 13:15:00,NA,88.54,1.29,15.62,16.91,NA,10.92,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 13:30:00,NA,88.54,1.36,15.54,16.90,NA,12.33,3.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 13:45:00,NA,88.54,1.14,15.62,16.76,NA,12.80,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 14:00:00,NA,88.51,1.35,16.24,17.59,NA,12.90,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 14:15:00,NA,88.46,1.41,16.53,17.94,NA,10.91,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 14:30:00,NA,88.46,1.20,16.39,17.59,NA,10.50,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 14:45:00,NA,88.46,1.41,16.53,17.95,NA,10.93,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 15:00:00,NA,88.83,1.51,15.38,16.89,NA,11.08,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 15:15:00,NA,89.46,1.64,16.24,17.87,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 15:30:00,NA,89.46,1.45,16.27,17.72,NA,10.41,1.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 15:45:00,NA,89.46,1.54,16.89,18.42,NA,11.37,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 16:00:00,NA,84.63,0.98,16.53,17.51,NA,11.78,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 16:15:00,NA,76.28,1.52,16.77,18.30,NA,9.33,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 16:30:00,NA,76.28,1.90,16.61,18.51,NA,10.61,1.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 16:45:00,NA,76.28,1.82,16.34,18.16,NA,10.96,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 17:00:00,NA,78.98,1.69,16.82,18.51,NA,11.24,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 17:15:00,NA,83.65,1.81,17.25,19.06,NA,NA,2.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 17:30:00,NA,91.43,1.94,15.99,17.93,NA,13.26,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 17:45:00,NA,74.87,1.94,16.56,18.50,NA,18.03,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 18:00:00,NA,75.98,1.93,17.05,18.98,NA,22.46,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 18:15:00,NA,77.91,1.96,16.93,18.89,NA,11.11,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 18:30:00,NA,77.91,1.47,16.76,18.23,NA,12.04,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 18:45:00,NA,77.91,2.08,17.30,19.38,NA,12.73,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 19:00:00,NA,86.65,2.08,17.15,19.23,NA,12.86,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 19:15:00,NA,101.74,1.97,16.97,18.94,NA,9.81,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 19:30:00,NA,101.74,1.89,17.32,19.21,NA,11.72,1.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 19:45:00,NA,101.74,1.55,16.50,18.05,NA,12.32,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 20:00:00,NA,99.36,1.89,16.87,18.77,NA,12.18,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 20:15:00,NA,95.23,2.09,17.09,19.18,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 20:30:00,NA,95.23,1.84,17.37,19.21,NA,12.09,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 20:45:00,NA,95.23,1.54,16.34,17.88,NA,12.50,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 21:00:00,NA,106.54,1.93,16.82,18.75,NA,12.34,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 21:15:00,NA,126.08,2.43,17.56,19.99,NA,11.20,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 21:30:00,NA,126.08,2.50,17.44,19.93,NA,12.37,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 21:45:00,NA,126.08,2.20,17.45,19.65,NA,12.47,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 22:00:00,NA,123.04,1.94,17.24,19.18,NA,12.34,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 22:15:00,NA,117.78,2.39,17.41,19.80,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 22:30:00,NA,117.78,2.28,17.16,19.45,NA,11.80,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 22:45:00,NA,117.78,2.17,17.06,19.23,NA,12.46,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 23:00:00,NA,123.22,2.12,17.41,19.53,NA,12.51,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 23:15:00,NA,132.62,2.73,18.30,21.02,NA,9.87,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 23:30:00,NA,132.62,2.59,18.03,20.62,NA,11.87,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-21 23:45:00,NA,132.62,2.24,17.26,19.49,NA,11.89,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 00:00:00,NA,122.12,2.11,17.41,19.52,NA,11.47,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 00:15:00,NA,103.97,2.22,17.31,19.52,NA,11.68,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 00:30:00,NA,103.97,1.85,16.84,18.69,NA,11.24,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 00:45:00,NA,103.97,2.24,17.40,19.64,NA,11.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 01:00:00,NA,102.46,2.23,17.91,20.13,NA,11.45,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 01:15:00,NA,99.86,2.14,17.61,19.75,NA,9.80,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 01:30:00,NA,99.86,2.07,17.33,19.40,NA,12.18,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 01:45:00,NA,99.86,2.23,17.28,19.52,NA,12.41,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 02:00:00,NA,93.99,2.36,17.77,20.12,NA,12.33,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 02:15:00,NA,83.84,2.48,17.64,20.12,NA,12.58,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 02:30:00,NA,83.84,2.48,17.83,20.30,NA,12.28,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 02:45:00,NA,83.84,2.35,17.58,19.93,NA,12.42,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-22 03:00:00,NA,81.92,2.66,17.81,20.46,NA,12.45,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
